# epsilon_svgd: 0.03
# lambda_: 10
# gamma: 0.0005
# decay_start_ratio: 0.2
# decay_min_factor: 0.0
# decay_enabled: True
# kernel: rbf
# advantage: peragentrankweighted
# M: 10
step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
100,-294.7799987792969,62.70169448852539,18.820388793945312,82.95353164672852,-294.7799987792969,-290.5,46.14988327026367,-433.2200012207031,-374.04998779296875,-350.5,-312.5,-290.5,-267.0,-242.60000610351562,-228.9499969482422,-217.72000122070312
200,-316.4599914550781,61.69377136230469,24.45209503173828,78.61034622192383,-316.4599914550781,-307.0,45.631221771240234,-444.1600036621094,-389.29998779296875,-375.1000061035156,-345.25,-307.0,-292.25,-262.8999938964844,-244.9499969482422,-238.9600067138672
300,-338.94000244140625,60.824886322021484,28.162981033325195,74.89755477905274,-338.94000244140625,-332.5,45.75911331176758,-454.1000061035156,-433.54998779296875,-397.79998779296875,-361.5,-332.5,-303.0,-289.8999938964844,-276.95001220703125,-270.9200134277344
400,-364.8399963378906,59.992340087890625,30.875192642211914,71.54751586914062,-364.8399963378906,-356.5,52.598045349121094,-472.7200012207031,-454.1499938964844,-444.0,-385.75,-356.5,-332.0,-302.3999938964844,-294.8500061035156,-289.8599853515625
500,-389.94000244140625,59.249534606933594,32.93593215942383,68.57818908691407,-389.94000244140625,-384.0,54.0094108581543,-510.44000244140625,-478.54998779296875,-454.29998779296875,-419.25,-384.0,-352.0,-327.6000061035156,-311.8500061035156,-302.760009765625
600,-423.6400146484375,58.43502426147461,34.53084945678711,65.72233657836914,-423.6400146484375,-418.0,58.31440734863281,-557.1400146484375,-527.25,-508.3999938964844,-457.0,-418.0,-381.75,-353.8999938964844,-326.8500061035156,-322.9200134277344
700,-451.260009765625,57.622215270996094,35.787681579589844,63.02729797363281,-451.260009765625,-444.5,54.203250885009766,-577.1199951171875,-557.25,-527.2999877929688,-483.0,-444.5,-414.75,-382.0,-372.8999938964844,-367.7799987792969
800,-489.4800109863281,56.738651275634766,36.71234893798828,60.47640800476074,-489.4800109863281,-482.5,54.58928298950195,-585.0399780273438,-582.0499877929688,-557.5,-521.0,-482.5,-453.0,-424.6000061035156,-414.95001220703125,-401.6000061035156
900,-518.1199951171875,55.929561614990234,37.417724609375,58.15077934265137,-518.1199951171875,-512.5,58.873130798339844,-630.5800170898438,-607.0499877929688,-591.2000122070312,-557.5,-512.5,-477.75,-447.8999938964844,-434.79998779296875,-413.7200012207031
1000,-541.8400268554688,55.144187927246094,38.01422119140625,55.92031364440918,-541.8400268554688,-534.0,57.32813262939453,-665.6599731445312,-634.25,-604.2999877929688,-583.25,-534.0,-503.75,-471.0,-461.79998779296875,-446.8800048828125
