# epsilon_svgd: 0.3
# lambda_: 7
# gamma: 5e-05
# decay_start_ratio: 0.8
# decay_min_factor: 0.1
# decay_enabled: False
# kernel: rbf
# advantage: peragentrankweighted
# M: 1
# mode: no_interact
# budget: 20000
step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
<<<<<<< HEAD
7,-0.5238528251647949,0.0,0.0,177.08155822753906,0.5238528847694397,0.52420973777771,0.011797824874520302,0.5031967759132385,0.5052788853645325,0.5086249709129333,0.5152278542518616,0.52420973777771,0.5305069088935852,0.5394244194030762,0.5438662171363831,0.5505817532539368
14,-0.5301466584205627,0.0,0.0,177.03477478027344,0.5301467180252075,0.5293095707893372,0.009937095455825329,0.5131108164787292,0.5141207575798035,0.5181564688682556,0.5232913494110107,0.5293095707893372,0.5364989042282104,0.5405882596969604,0.5476580262184143,0.5515187382698059
21,-0.5337377190589905,0.0,0.0,176.9889678955078,0.5337377786636353,0.5332280397415161,0.010039491578936577,0.5149751901626587,0.5172057151794434,0.5209838151931763,0.5275983810424805,0.5332280397415161,0.5396445989608765,0.5449630618095398,0.5506080985069275,0.5554839968681335
28,-0.5356417894363403,0.0,0.0,176.94320678710938,0.5356417894363403,0.5348297357559204,0.009104798547923565,0.5199020504951477,0.5231009721755981,0.5242058634757996,0.5301728844642639,0.5348297357559204,0.5404328107833862,0.5458099842071533,0.5506080985069275,0.5554839968681335
35,-0.5372974872589111,0.0,0.0,176.8943328857422,0.5372974872589111,0.5373151898384094,0.008626195602118969,0.5207605957984924,0.5254420638084412,0.5272599458694458,0.5315840244293213,0.5373151898384094,0.5418481826782227,0.5472397804260254,0.5515056252479553,0.5566672682762146
42,-0.5390587449073792,0.0,0.0,176.84632873535156,0.5390587449073792,0.5382851958274841,0.008652465417981148,0.5262326002120972,0.5277115106582642,0.5291033387184143,0.5327758193016052,0.5382851958274841,0.5436157584190369,0.5509140491485596,0.555324375629425,0.5567340850830078
49,-0.5398734211921692,0.0,0.0,176.79965209960938,0.539873480796814,0.5393346548080444,0.008323225192725658,0.5272585153579712,0.5288001894950867,0.5306329727172852,0.5339937806129456,0.5393346548080444,0.5443084239959717,0.5515689849853516,0.5561175346374512,0.5567340850830078
56,-0.5404987335205078,0.0,0.0,176.75241088867188,0.5404987335205078,0.5400617718696594,0.0081533407792449,0.5288034677505493,0.5299176573753357,0.5315620303153992,0.5343114137649536,0.5400617718696594,0.5443386435508728,0.5515689849853516,0.5561175346374512,0.5567340850830078
63,-0.5410752892494202,0.0,0.0,176.70921325683594,0.5410753488540649,0.5402275323867798,0.008084515109658241,0.5288034677505493,0.5299176573753357,0.5315620303153992,0.5346854329109192,0.5402275323867798,0.5448983907699585,0.5515689849853516,0.5561175346374512,0.5567340850830078
70,-0.54225754737854,0.0,0.0,176.6615753173828,0.54225754737854,0.5412400960922241,0.008046488277614117,0.5288034677505493,0.5299176573753357,0.532787024974823,0.5362861156463623,0.5412400960922241,0.5469353199005127,0.5534965395927429,0.5561175346374512,0.5567340850830078
77,-0.5430396199226379,0.0,0.0,176.6160888671875,0.5430395603179932,0.5420138835906982,0.008011630736291409,0.5288034677505493,0.5313063859939575,0.5336083173751831,0.5375862121582031,0.5420138835906982,0.5477747321128845,0.5539618730545044,0.5564306974411011,0.5567943453788757
84,-0.5438829660415649,0.0,0.0,176.5709686279297,0.5438829660415649,0.5431098341941833,0.007793348282575607,0.5296609401702881,0.5328293442726135,0.5347155928611755,0.5388429760932922,0.5431098341941833,0.5498988628387451,0.5545024871826172,0.5564306974411011,0.5567943453788757
91,-0.5445165634155273,0.0,0.0,176.52394104003906,0.5445166230201721,0.5433727502822876,0.0076599037274718285,0.5316004157066345,0.5332002639770508,0.5348686575889587,0.5389896631240845,0.5433727502822876,0.5501205921173096,0.5552768707275391,0.5564770698547363,0.5573848485946655
98,-0.5452674627304077,0.0,0.0,176.4753875732422,0.5452674627304077,0.5449320077896118,0.008100580424070358,0.5320707559585571,0.5332081913948059,0.5348973870277405,0.5394231081008911,0.5449320077896118,0.5512840747833252,0.5558860301971436,0.556633472442627,0.5651821494102478
105,-0.5456632971763611,0.0,0.0,176.42425537109375,0.5456632971763611,0.5455396175384521,0.0079601239413023,0.5320707559585571,0.5343124270439148,0.5349553227424622,0.540071964263916,0.5455396175384521,0.5514525175094604,0.5559359788894653,0.5570400953292847,0.5651821494102478
112,-0.54588383436203,0.0,0.0,176.37213134765625,0.54588383436203,0.5455396175384521,0.008047133684158325,0.5322275161743164,0.5343124270439148,0.5349553227424622,0.5401246547698975,0.5455396175384521,0.5515248775482178,0.5561384558677673,0.5573462843894958,0.5651821494102478
119,-0.5463631749153137,0.0,0.0,176.32379150390625,0.546363115310669,0.5457111597061157,0.008196061477065086,0.5322275161743164,0.5343124270439148,0.5359311699867249,0.5407291650772095,0.5457111597061157,0.5515248775482178,0.5564804673194885,0.5601100325584412,0.5661656856536865
126,-0.5465797185897827,0.0,0.0,176.27688598632812,0.5465796589851379,0.5467909574508667,0.008165238425135612,0.5322275161743164,0.5343124270439148,0.5359311699867249,0.5410519242286682,0.5467909574508667,0.5515248775482178,0.5564804673194885,0.5601100325584412,0.5661656856536865
133,-0.5467866659164429,0.0,0.0,176.23069763183594,0.5467866063117981,0.5467909574508667,0.008092439733445644,0.5322275161743164,0.5343124270439148,0.53615802526474,0.5412818193435669,0.5467909574508667,0.5517470836639404,0.556547999382019,0.5601100325584412,0.5661656856536865
140,-0.5474328994750977,0.0,0.0,176.18003845214844,0.5474328994750977,0.5473987460136414,0.00803529191762209,0.5322275161743164,0.5343124270439148,0.5375880599021912,0.5417835712432861,0.5473987460136414,0.5525995492935181,0.556603729724884,0.5601100325584412,0.5661656856536865
147,-0.5478752255439758,0.0,0.0,176.13290405273438,0.547875165939331,0.5475733876228333,0.008006037212908268,0.5325785279273987,0.5343124270439148,0.5376119017601013,0.5421168804168701,0.5475733876228333,0.5529346466064453,0.5566493272781372,0.5601100325584412,0.5661656856536865
154,-0.5480524897575378,0.0,0.0,176.0769500732422,0.5480525493621826,0.5478205680847168,0.008053387515246868,0.5328804850578308,0.5343822836875916,0.5377373695373535,0.5421168804168701,0.5478205680847168,0.5534555912017822,0.5570407509803772,0.5606870055198669,0.5661656856536865
