# epsilon_svgd: 0.03
# lambda_: 15
# gamma: 0.001
# decay_start_ratio: 0.2
# decay_min_factor: 0.05
# decay_enabled: True
# kernel: pk
# advantage: peragentrankweighted
# M: 5
# mode: decay
# budget: 40000
step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
75,-141.5399932861328,62.65678787231445,14.211784362792969,84.83445281982422,-141.5399932861328,-136.0,26.52524185180664,-215.27999877929688,-186.5500030517578,-163.89999389648438,-154.0,-136.0,-125.75,-115.80000305175781,-109.0,-104.9800033569336
150,-154.51998901367188,61.511383056640625,18.69409942626953,81.67539978027344,-154.52000427246094,-152.5,25.874494552612305,-215.27999877929688,-206.0500030517578,-186.1999969482422,-161.5,-152.5,-137.0,-128.6999969482422,-124.9000015258789,-111.95999908447266
225,-166.67999267578125,60.37441635131836,21.761865615844727,78.71831512451172,-166.67999267578125,-160.5,25.436540603637695,-227.0399932861328,-212.0500030517578,-200.3000030517578,-181.25,-160.5,-149.75,-139.0,-134.0,-125.9800033569336
300,-176.8199920654297,59.353736877441406,24.067575454711914,76.0286880493164,-176.82000732421875,-175.0,24.221635818481445,-227.0399932861328,-215.0,-210.10000610351562,-189.5,-175.0,-158.75,-149.6999969482422,-142.89999389648438,-136.97999572753906
375,-190.17999267578125,58.18867111206055,25.755380630493164,73.36744537353516,-190.17999267578125,-188.5,22.083650588989258,-234.1999969482422,-227.0,-217.1999969482422,-206.25,-188.5,-175.75,-160.89999389648438,-157.89999389648438,-153.9600067138672
450,-203.94000244140625,56.93008041381836,27.105737686157227,70.67044525146484,-203.94000244140625,-203.5,21.635997772216797,-248.1199951171875,-244.0500030517578,-231.0,-216.0,-203.5,-187.75,-176.89999389648438,-173.0,-170.8800048828125
525,-216.55999755859375,55.6974983215332,28.1868896484375,68.078076171875,-216.55999755859375,-212.5,25.004926681518555,-273.29998779296875,-254.60000610351562,-245.0,-230.25,-212.5,-198.5,-189.0,-182.0,-179.97999572753906
600,-230.0,54.56559371948242,29.10650062561035,65.6146240234375,-230.0,-228.0,23.241342544555664,-284.0799865722656,-268.1000061035156,-260.1000061035156,-243.25,-228.0,-214.75,-202.8000030517578,-197.0,-192.0
675,-249.01998901367188,53.3372688293457,29.726154327392578,63.15578842163086,-249.02000427246094,-245.0,28.64541244506836,-314.2799987792969,-302.1000061035156,-285.20001220703125,-266.0,-245.0,-228.0,-217.89999389648438,-213.89999389648438,-198.9199981689453
750,-265.9599914550781,52.07120895385742,30.135833740234375,60.8088264465332,-265.9599914550781,-263.5,31.312593460083008,-349.70001220703125,-314.3500061035156,-300.20001220703125,-280.5,-263.5,-243.75,-231.89999389648438,-226.89999389648438,-222.89999389648438
825,-286.41998291015625,50.864479064941406,30.4696102142334,58.538648223876955,-286.4200134277344,-279.0,34.393367767333984,-384.0199890136719,-348.04998779296875,-332.6000061035156,-306.5,-279.0,-262.5,-247.89999389648438,-240.89999389648438,-236.8800048828125
900,-304.67999267578125,49.62985610961914,30.682819366455078,56.28280487060547,-304.67999267578125,-301.0,38.134727478027344,-385.0199890136719,-378.04998779296875,-355.1000061035156,-329.0,-301.0,-275.0,-262.8999938964844,-254.75,-238.83999633789062
975,-322.7599792480469,48.55327224731445,30.88397216796875,54.19491271972656,-322.760009765625,-321.0,36.73611831665039,-405.1400146484375,-385.04998779296875,-377.20001220703125,-348.25,-321.0,-294.0,-279.0,-267.8500061035156,-262.9800109863281
1050,-335.1999816894531,47.42652130126953,30.976459503173828,52.13064727783203,-335.20001220703125,-327.5,39.56917953491211,-419.1000061035156,-415.04998779296875,-390.5,-357.75,-327.5,-307.75,-291.8999938964844,-278.54998779296875,-262.9800109863281
1125,-351.32000732421875,46.263973236083984,30.95277214050293,50.054045867919925,-351.32000732421875,-348.5,39.861480712890625,-434.5,-422.0,-410.29998779296875,-377.5,-348.5,-323.0,-306.70001220703125,-297.95001220703125,-284.94000244140625
1200,-364.6999816894531,45.18671417236328,30.88543128967285,48.128893280029295,-364.70001220703125,-355.5,37.91661834716797,-456.05999755859375,-434.1000061035156,-421.1000061035156,-387.75,-355.5,-338.5,-322.8999938964844,-315.8500061035156,-306.79998779296875
1275,-377.53997802734375,44.135887145996094,30.788543701171875,46.25152587890625,-377.5400085449219,-366.5,36.718231201171875,-458.0199890136719,-445.1000061035156,-428.1000061035156,-401.0,-366.5,-349.0,-335.0,-327.8500061035156,-323.9800109863281
1350,-389.6199951171875,43.134620666503906,30.651996612548828,44.46286163330078,-389.6199951171875,-382.0,38.958126068115234,-479.1400146484375,-460.04998779296875,-447.0,-415.5,-382.0,-358.0,-346.79998779296875,-339.45001220703125,-323.9800109863281
1425,-402.7799987792969,42.15375518798828,30.4506893157959,42.73576354980469,-402.7799987792969,-398.5,38.59211730957031,-486.0400085449219,-475.45001220703125,-460.1000061035156,-423.0,-398.5,-375.5,-356.70001220703125,-349.0,-343.6600036621094
1500,-412.5999755859375,41.19783020019531,30.240814208984375,41.093693542480466,-412.6000061035156,-406.5,40.26263427734375,-501.0400085449219,-489.3999938964844,-475.0,-433.25,-406.5,-379.75,-369.0,-361.8999938964844,-354.760009765625
1575,-423.239990234375,40.31726837158203,30.041431427001953,39.557763671875,-423.239990234375,-420.5,39.99427795410156,-504.3599853515625,-498.04998779296875,-484.1000061035156,-441.5,-420.5,-393.25,-377.0,-370.95001220703125,-357.0
1650,-430.9599914550781,39.431396484375,29.771093368530273,38.05885696411133,-430.9599914550781,-428.5,39.07836151123047,-518.0800170898438,-499.20001220703125,-484.1000061035156,-457.75,-428.5,-399.0,-388.0,-377.0,-372.94000244140625
1725,-441.1399841308594,38.63813400268555,29.5771484375,36.62845230102539,-441.1400146484375,-436.5,39.33879089355469,-522.1599731445312,-505.20001220703125,-497.1000061035156,-471.5,-436.5,-409.75,-395.0,-387.8999938964844,-381.0
1800,-449.739990234375,37.84788131713867,29.326995849609375,35.259518432617185,-449.739990234375,-446.5,38.49795150756836,-528.0399780273438,-512.1500244140625,-499.20001220703125,-479.25,-446.5,-421.0,-401.0,-395.0,-390.8999938964844
1875,-456.8800048828125,37.0816535949707,29.057226181030273,33.94430923461914,-456.8800048828125,-449.0,37.2835807800293,-528.280029296875,-515.0999755859375,-509.20001220703125,-484.0,-449.0,-430.25,-412.79998779296875,-405.0,-396.9599914550781
1950,-463.8800048828125,36.336063385009766,28.7896785736084,32.64697265625,-463.8800048828125,-460.0,37.03546142578125,-533.3800048828125,-523.0499877929688,-511.3999938964844,-490.0,-460.0,-435.5,-417.8999938964844,-412.8999938964844,-407.82000732421875
2025,-470.1399841308594,35.65673828125,28.514867782592773,31.47455940246582,-470.1400146484375,-466.0,36.19751739501953,-533.4199829101562,-527.0499877929688,-517.5,-499.25,-466.0,-442.0,-426.79998779296875,-419.8500061035156,-410.9200134277344
2100,-477.8599853515625,34.99214172363281,28.268451690673828,30.317850494384764,-477.8599853515625,-476.5,36.45792770385742,-554.0999755859375,-534.0999755859375,-523.0999755859375,-504.25,-476.5,-449.75,-434.79998779296875,-424.95001220703125,-418.8800048828125
2175,-483.3599853515625,34.34101867675781,28.01443862915039,29.154941940307616,-483.3599853515625,-479.5,35.95817184448242,-559.1400146484375,-536.2000122070312,-525.0999755859375,-510.0,-479.5,-459.25,-436.8999938964844,-431.0,-418.8800048828125
2250,-487.8399963378906,33.784976959228516,27.80514907836914,28.14086036682129,-487.8399963378906,-487.5,35.791259765625,-563.0999755859375,-541.0,-525.0999755859375,-513.0,-487.5,-465.75,-439.0,-432.8999938964844,-422.9200134277344
